condition,horizon,eligible_funds,pass_signals
EEM_down_GDX_down_SLV_down,1,128,0
EEM_down_GDX_down_SLV_down,2,128,0
EEM_down_GDX_down_SLV_down,3,128,0
EEM_up_GDX_up_SLV_down,1,0,0
EEM_up_GDX_up_SLV_down,2,0,0
EEM_up_GDX_up_SLV_down,3,0,0
EEM_up_GDX_down_SLV_up,1,0,0
EEM_up_GDX_down_SLV_up,2,0,0
EEM_up_GDX_down_SLV_up,3,0,0
EEM_down_GDX_up_SLV_up,1,126,25
EEM_down_GDX_up_SLV_up,2,126,11
EEM_down_GDX_up_SLV_up,3,126,9
EEM_down_GDX_down_SLV_up,1,0,0
EEM_down_GDX_down_SLV_up,2,0,0
EEM_down_GDX_down_SLV_up,3,0,0
EEM_down_GDX_up_SLV_down,1,0,0
EEM_down_GDX_up_SLV_down,2,0,0
EEM_down_GDX_up_SLV_down,3,0,0
EEM_up_GDX_down_SLV_down,1,126,0
EEM_up_GDX_down_SLV_down,2,126,2
EEM_up_GDX_down_SLV_down,3,126,0
EEM_up_GDX_up_SPY_up,1,128,0
EEM_up_GDX_up_SPY_up,2,128,0
EEM_up_GDX_up_SPY_up,3,128,0
EEM_down_GDX_down_SPY_down,1,128,0
EEM_down_GDX_down_SPY_down,2,128,2
EEM_down_GDX_down_SPY_down,3,128,0
EEM_up_GDX_up_SPY_down,1,0,0
EEM_up_GDX_up_SPY_down,2,0,0
EEM_up_GDX_up_SPY_down,3,0,0
EEM_up_GDX_down_SPY_up,1,126,0
EEM_up_GDX_down_SPY_up,2,126,0
EEM_up_GDX_down_SPY_up,3,126,0
EEM_down_GDX_up_SPY_up,1,0,0
EEM_down_GDX_up_SPY_up,2,0,0
EEM_down_GDX_up_SPY_up,3,0,0
EEM_down_GDX_down_SPY_up,1,0,0
EEM_down_GDX_down_SPY_up,2,0,0
EEM_down_GDX_down_SPY_up,3,0,0
EEM_down_GDX_up_SPY_down,1,126,39
EEM_down_GDX_up_SPY_down,2,126,18
EEM_down_GDX_up_SPY_down,3,126,26
EEM_up_GDX_down_SPY_down,1,0,0
EEM_up_GDX_down_SPY_down,2,0,0
EEM_up_GDX_down_SPY_down,3,0,0
EEM_up_GDX_up_TIP_up,1,128,2
EEM_up_GDX_up_TIP_up,2,128,0
EEM_up_GDX_up_TIP_up,3,128,0
EEM_down_GDX_down_TIP_down,1,127,0
EEM_down_GDX_down_TIP_down,2,127,0
EEM_down_GDX_down_TIP_down,3,127,0
EEM_up_GDX_up_TIP_down,1,126,0
EEM_up_GDX_up_TIP_down,2,126,0
EEM_up_GDX_up_TIP_down,3,126,0
EEM_up_GDX_down_TIP_up,1,126,0
EEM_up_GDX_down_TIP_up,2,126,0
EEM_up_GDX_down_TIP_up,3,126,2
EEM_down_GDX_up_TIP_up,1,126,47
EEM_down_GDX_up_TIP_up,2,126,16
EEM_down_GDX_up_TIP_up,3,126,13
EEM_down_GDX_down_TIP_up,1,126,0
EEM_down_GDX_down_TIP_up,2,126,2
EEM_down_GDX_down_TIP_up,3,126,0
EEM_down_GDX_up_TIP_down,1,126,2
EEM_down_GDX_up_TIP_down,2,126,0
EEM_down_GDX_up_TIP_down,3,126,8
EEM_up_GDX_down_TIP_down,1,126,0
EEM_up_GDX_down_TIP_down,2,126,0
EEM_up_GDX_down_TIP_down,3,126,0
EEM_up_GDX_up_TLT_up,1,127,0
EEM_up_GDX_up_TLT_up,2,127,0
EEM_up_GDX_up_TLT_up,3,127,0
EEM_down_GDX_down_TLT_down,1,126,0
EEM_down_GDX_down_TLT_down,2,126,0
EEM_down_GDX_down_TLT_down,3,126,0
EEM_up_GDX_up_TLT_down,1,126,0
EEM_up_GDX_up_TLT_down,2,126,0
EEM_up_GDX_up_TLT_down,3,126,0
EEM_up_GDX_down_TLT_up,1,126,3
EEM_up_GDX_down_TLT_up,2,126,10
EEM_up_GDX_down_TLT_up,3,126,3
EEM_down_GDX_up_TLT_up,1,126,21
EEM_down_GDX_up_TLT_up,2,126,6
EEM_down_GDX_up_TLT_up,3,126,0
EEM_down_GDX_down_TLT_up,1,126,0
EEM_down_GDX_down_TLT_up,2,126,0
EEM_down_GDX_down_TLT_up,3,126,2
EEM_down_GDX_up_TLT_down,1,126,3
EEM_down_GDX_up_TLT_down,2,126,3
EEM_down_GDX_up_TLT_down,3,126,26
EEM_up_GDX_down_TLT_down,1,126,0
EEM_up_GDX_down_TLT_down,2,126,1
EEM_up_GDX_down_TLT_down,3,126,0
EEM_up_GDX_up_UUP_up,1,126,0
EEM_up_GDX_up_UUP_up,2,126,0
EEM_up_GDX_up_UUP_up,3,126,0
EEM_down_GDX_down_UUP_down,1,0,0
EEM_down_GDX_down_UUP_down,2,0,0
EEM_down_GDX_down_UUP_down,3,0,0
EEM_up_GDX_up_UUP_down,1,128,0
EEM_up_GDX_up_UUP_down,2,128,0
EEM_up_GDX_up_UUP_down,3,128,0
EEM_up_GDX_down_UUP_up,1,126,0
EEM_up_GDX_down_UUP_up,2,126,0
EEM_up_GDX_down_UUP_up,3,126,0
EEM_down_GDX_up_UUP_up,1,126,2
EEM_down_GDX_up_UUP_up,2,126,4
EEM_down_GDX_up_UUP_up,3,126,0
EEM_down_GDX_down_UUP_up,1,128,0
EEM_down_GDX_down_UUP_up,2,128,0
EEM_down_GDX_down_UUP_up,3,128,0
EEM_down_GDX_up_UUP_down,1,126,36
EEM_down_GDX_up_UUP_down,2,126,13
EEM_down_GDX_up_UUP_down,3,126,29
EEM_up_GDX_down_UUP_down,1,126,0
EEM_up_GDX_down_UUP_down,2,126,4
EEM_up_GDX_down_UUP_down,3,126,0
EEM_up_GDX_up_XLC_up,1,128,0
EEM_up_GDX_up_XLC_up,2,128,2
EEM_up_GDX_up_XLC_up,3,128,4
EEM_down_GDX_down_XLC_down,1,127,2
EEM_down_GDX_down_XLC_down,2,127,4
EEM_down_GDX_down_XLC_down,3,127,2
EEM_up_GDX_up_XLC_down,1,0,0
EEM_up_GDX_up_XLC_down,2,0,0
EEM_up_GDX_up_XLC_down,3,0,0
EEM_up_GDX_down_XLC_up,1,126,1
EEM_up_GDX_down_XLC_up,2,126,0
EEM_up_GDX_down_XLC_up,3,126,0
EEM_down_GDX_up_XLC_up,1,0,0
EEM_down_GDX_up_XLC_up,2,0,0
EEM_down_GDX_up_XLC_up,3,0,0
EEM_down_GDX_down_XLC_up,1,0,0
EEM_down_GDX_down_XLC_up,2,0,0
EEM_down_GDX_down_XLC_up,3,0,0
EEM_down_GDX_up_XLC_down,1,126,34
EEM_down_GDX_up_XLC_down,2,126,39
EEM_down_GDX_up_XLC_down,3,126,43
EEM_up_GDX_down_XLC_down,1,0,0
EEM_up_GDX_down_XLC_down,2,0,0
EEM_up_GDX_down_XLC_down,3,0,0
EEM_up_GDX_up_XLE_up,1,128,0
EEM_up_GDX_up_XLE_up,2,128,0
EEM_up_GDX_up_XLE_up,3,128,0
EEM_down_GDX_down_XLE_down,1,127,0
EEM_down_GDX_down_XLE_down,2,127,0
EEM_down_GDX_down_XLE_down,3,127,0
EEM_up_GDX_up_XLE_down,1,126,2
EEM_up_GDX_up_XLE_down,2,126,0
EEM_up_GDX_up_XLE_down,3,126,1
EEM_up_GDX_down_XLE_up,1,126,0
EEM_up_GDX_down_XLE_up,2,126,0
EEM_up_GDX_down_XLE_up,3,126,0
EEM_down_GDX_up_XLE_up,1,126,0
EEM_down_GDX_up_XLE_up,2,126,0
EEM_down_GDX_up_XLE_up,3,126,0
EEM_down_GDX_down_XLE_up,1,126,0
EEM_down_GDX_down_XLE_up,2,126,8
EEM_down_GDX_down_XLE_up,3,126,0
EEM_down_GDX_up_XLE_down,1,0,0
EEM_down_GDX_up_XLE_down,2,0,0
EEM_down_GDX_up_XLE_down,3,0,0
EEM_up_GDX_down_XLE_down,1,0,0
EEM_up_GDX_down_XLE_down,2,0,0
EEM_up_GDX_down_XLE_down,3,0,0
EEM_up_GDX_up_XLF_up,1,128,0
EEM_up_GDX_up_XLF_up,2,128,0
EEM_up_GDX_up_XLF_up,3,128,0
EEM_down_GDX_down_XLF_down,1,127,0
EEM_down_GDX_down_XLF_down,2,127,0
EEM_down_GDX_down_XLF_down,3,127,0
EEM_up_GDX_up_XLF_down,1,126,0
EEM_up_GDX_up_XLF_down,2,126,0
EEM_up_GDX_up_XLF_down,3,126,0
EEM_up_GDX_down_XLF_up,1,126,0
EEM_up_GDX_down_XLF_up,2,126,0
EEM_up_GDX_down_XLF_up,3,126,0
EEM_down_GDX_up_XLF_up,1,126,0
EEM_down_GDX_up_XLF_up,2,126,0
EEM_down_GDX_up_XLF_up,3,126,0
EEM_down_GDX_down_XLF_up,1,126,0
EEM_down_GDX_down_XLF_up,2,126,0
EEM_down_GDX_down_XLF_up,3,126,0
EEM_down_GDX_up_XLF_down,1,126,47
EEM_down_GDX_up_XLF_down,2,126,22
EEM_down_GDX_up_XLF_down,3,126,28
EEM_up_GDX_down_XLF_down,1,0,0
EEM_up_GDX_down_XLF_down,2,0,0
EEM_up_GDX_down_XLF_down,3,0,0
EEM_up_GDX_up_XLK_up,1,128,0
EEM_up_GDX_up_XLK_up,2,128,0
EEM_up_GDX_up_XLK_up,3,128,0
EEM_down_GDX_down_XLK_down,1,127,0
EEM_down_GDX_down_XLK_down,2,127,0
EEM_down_GDX_down_XLK_down,3,127,0
EEM_up_GDX_up_XLK_down,1,0,0
EEM_up_GDX_up_XLK_down,2,0,0
EEM_up_GDX_up_XLK_down,3,0,0
EEM_up_GDX_down_XLK_up,1,126,0
EEM_up_GDX_down_XLK_up,2,126,0
EEM_up_GDX_down_XLK_up,3,126,0
EEM_down_GDX_up_XLK_up,1,0,0
EEM_down_GDX_up_XLK_up,2,0,0
EEM_down_GDX_up_XLK_up,3,0,0
EEM_down_GDX_down_XLK_up,1,126,0
EEM_down_GDX_down_XLK_up,2,126,0
EEM_down_GDX_down_XLK_up,3,126,0
EEM_down_GDX_up_XLK_down,1,126,46
EEM_down_GDX_up_XLK_down,2,126,28
EEM_down_GDX_up_XLK_down,3,126,36
EEM_up_GDX_down_XLK_down,1,0,0
EEM_up_GDX_down_XLK_down,2,0,0
EEM_up_GDX_down_XLK_down,3,0,0
EEM_up_GDX_up_XLU_up,1,128,0
EEM_up_GDX_up_XLU_up,2,128,0
EEM_up_GDX_up_XLU_up,3,128,0
EEM_down_GDX_down_XLU_down,1,127,0
EEM_down_GDX_down_XLU_down,2,127,2
EEM_down_GDX_down_XLU_down,3,127,0
EEM_up_GDX_up_XLU_down,1,126,0
EEM_up_GDX_up_XLU_down,2,126,0
EEM_up_GDX_up_XLU_down,3,126,0
EEM_up_GDX_down_XLU_up,1,126,0
EEM_up_GDX_down_XLU_up,2,126,0
EEM_up_GDX_down_XLU_up,3,126,0
EEM_down_GDX_up_XLU_up,1,126,14
EEM_down_GDX_up_XLU_up,2,126,13
EEM_down_GDX_up_XLU_up,3,126,6
EEM_down_GDX_down_XLU_up,1,126,0
EEM_down_GDX_down_XLU_up,2,126,0
EEM_down_GDX_down_XLU_up,3,126,0
EEM_down_GDX_up_XLU_down,1,126,15
EEM_down_GDX_up_XLU_down,2,126,12
EEM_down_GDX_up_XLU_down,3,126,31
EEM_up_GDX_down_XLU_down,1,126,0
EEM_up_GDX_down_XLU_down,2,126,6
EEM_up_GDX_down_XLU_down,3,126,2
EEM_up_GDX_up_XLV_up,1,128,0
EEM_up_GDX_up_XLV_up,2,128,0
EEM_up_GDX_up_XLV_up,3,128,0
EEM_down_GDX_down_XLV_down,1,127,1
EEM_down_GDX_down_XLV_down,2,127,2
EEM_down_GDX_down_XLV_down,3,127,2
EEM_up_GDX_up_XLV_down,1,126,4
EEM_up_GDX_up_XLV_down,2,126,0
EEM_up_GDX_up_XLV_down,3,126,0
EEM_up_GDX_down_XLV_up,1,126,1
EEM_up_GDX_down_XLV_up,2,126,0
EEM_up_GDX_down_XLV_up,3,126,0
EEM_down_GDX_up_XLV_up,1,126,4
EEM_down_GDX_up_XLV_up,2,126,1
EEM_down_GDX_up_XLV_up,3,126,0
EEM_down_GDX_down_XLV_up,1,126,0
EEM_down_GDX_down_XLV_up,2,126,0
EEM_down_GDX_down_XLV_up,3,126,0
EEM_down_GDX_up_XLV_down,1,126,39
EEM_down_GDX_up_XLV_down,2,126,25
EEM_down_GDX_up_XLV_down,3,126,32
EEM_up_GDX_down_XLV_down,1,126,0
EEM_up_GDX_down_XLV_down,2,126,4
EEM_up_GDX_down_XLV_down,3,126,2
EEM_up_GLD_up_HYG_up,1,128,2
EEM_up_GLD_up_HYG_up,2,128,1
EEM_up_GLD_up_HYG_up,3,128,0
EEM_down_GLD_down_HYG_down,1,127,0
EEM_down_GLD_down_HYG_down,2,127,0
EEM_down_GLD_down_HYG_down,3,127,0
EEM_up_GLD_up_HYG_down,1,126,0
EEM_up_GLD_up_HYG_down,2,126,0
EEM_up_GLD_up_HYG_down,3,126,0
EEM_up_GLD_down_HYG_up,1,126,6
EEM_up_GLD_down_HYG_up,2,126,2
EEM_up_GLD_down_HYG_up,3,126,0
EEM_down_GLD_up_HYG_up,1,126,7
EEM_down_GLD_up_HYG_up,2,126,2
EEM_down_GLD_up_HYG_up,3,126,2
EEM_down_GLD_down_HYG_up,1,0,0
EEM_down_GLD_down_HYG_up,2,0,0
EEM_down_GLD_down_HYG_up,3,0,0
EEM_down_GLD_up_HYG_down,1,126,23
EEM_down_GLD_up_HYG_down,2,126,23
EEM_down_GLD_up_HYG_down,3,126,8
EEM_up_GLD_down_HYG_down,1,0,0
EEM_up_GLD_down_HYG_down,2,0,0
EEM_up_GLD_down_HYG_down,3,0,0
EEM_up_GLD_up_IWM_up,1,128,0
EEM_up_GLD_up_IWM_up,2,128,1
EEM_up_GLD_up_IWM_up,3,128,0
EEM_down_GLD_down_IWM_down,1,127,0
EEM_down_GLD_down_IWM_down,2,127,0
EEM_down_GLD_down_IWM_down,3,127,0
EEM_up_GLD_up_IWM_down,1,126,2
EEM_up_GLD_up_IWM_down,2,126,0
EEM_up_GLD_up_IWM_down,3,126,0
EEM_up_GLD_down_IWM_up,1,126,2
EEM_up_GLD_down_IWM_up,2,126,0
EEM_up_GLD_down_IWM_up,3,126,0
EEM_down_GLD_up_IWM_up,1,0,0
EEM_down_GLD_up_IWM_up,2,0,0
EEM_down_GLD_up_IWM_up,3,0,0
EEM_down_GLD_down_IWM_up,1,0,0
EEM_down_GLD_down_IWM_up,2,0,0
EEM_down_GLD_down_IWM_up,3,0,0
EEM_down_GLD_up_IWM_down,1,126,14
EEM_down_GLD_up_IWM_down,2,126,19
EEM_down_GLD_up_IWM_down,3,126,7
EEM_up_GLD_down_IWM_down,1,0,0
EEM_up_GLD_down_IWM_down,2,0,0
EEM_up_GLD_down_IWM_down,3,0,0
EEM_up_GLD_up_JNK_up,1,128,1
EEM_up_GLD_up_JNK_up,2,128,0
EEM_up_GLD_up_JNK_up,3,128,0
EEM_down_GLD_down_JNK_down,1,127,0
EEM_down_GLD_down_JNK_down,2,127,0
EEM_down_GLD_down_JNK_down,3,127,2
EEM_up_GLD_up_JNK_down,1,126,0
EEM_up_GLD_up_JNK_down,2,126,0
EEM_up_GLD_up_JNK_down,3,126,0
EEM_up_GLD_down_JNK_up,1,126,4
EEM_up_GLD_down_JNK_up,2,126,2
EEM_up_GLD_down_JNK_up,3,126,0
EEM_down_GLD_up_JNK_up,1,126,4
EEM_down_GLD_up_JNK_up,2,126,0
EEM_down_GLD_up_JNK_up,3,126,2
EEM_down_GLD_down_JNK_up,1,0,0
EEM_down_GLD_down_JNK_up,2,0,0
EEM_down_GLD_down_JNK_up,3,0,0
EEM_down_GLD_up_JNK_down,1,126,23
EEM_down_GLD_up_JNK_down,2,126,20
EEM_down_GLD_up_JNK_down,3,126,11
EEM_up_GLD_down_JNK_down,1,0,0
EEM_up_GLD_down_JNK_down,2,0,0
EEM_up_GLD_down_JNK_down,3,0,0
EEM_up_GLD_up_LQD_up,1,128,0
EEM_up_GLD_up_LQD_up,2,128,0
EEM_up_GLD_up_LQD_up,3,128,0
EEM_down_GLD_down_LQD_down,1,127,0
EEM_down_GLD_down_LQD_down,2,127,0
EEM_down_GLD_down_LQD_down,3,127,1
EEM_up_GLD_up_LQD_down,1,126,0
EEM_up_GLD_up_LQD_down,2,126,0
EEM_up_GLD_up_LQD_down,3,126,0
EEM_up_GLD_down_LQD_up,1,126,6
EEM_up_GLD_down_LQD_up,2,126,8
EEM_up_GLD_down_LQD_up,3,126,2
EEM_down_GLD_up_LQD_up,1,126,0
EEM_down_GLD_up_LQD_up,2,126,1
EEM_down_GLD_up_LQD_up,3,126,2
EEM_down_GLD_down_LQD_up,1,126,0
EEM_down_GLD_down_LQD_up,2,126,0
EEM_down_GLD_down_LQD_up,3,126,0
EEM_down_GLD_up_LQD_down,1,126,3
EEM_down_GLD_up_LQD_down,2,126,14
EEM_down_GLD_up_LQD_down,3,126,12
EEM_up_GLD_down_LQD_down,1,126,2
EEM_up_GLD_down_LQD_down,2,126,0
EEM_up_GLD_down_LQD_down,3,126,0
EEM_up_GLD_up_QQQ_up,1,128,1
EEM_up_GLD_up_QQQ_up,2,128,1
EEM_up_GLD_up_QQQ_up,3,128,0
EEM_down_GLD_down_QQQ_down,1,127,0
EEM_down_GLD_down_QQQ_down,2,127,0
EEM_down_GLD_down_QQQ_down,3,127,0
EEM_up_GLD_up_QQQ_down,1,126,8
EEM_up_GLD_up_QQQ_down,2,126,0
EEM_up_GLD_up_QQQ_down,3,126,4
EEM_up_GLD_down_QQQ_up,1,126,4
EEM_up_GLD_down_QQQ_up,2,126,0
EEM_up_GLD_down_QQQ_up,3,126,0
EEM_down_GLD_up_QQQ_up,1,0,0
EEM_down_GLD_up_QQQ_up,2,0,0
EEM_down_GLD_up_QQQ_up,3,0,0
EEM_down_GLD_down_QQQ_up,1,0,0
EEM_down_GLD_down_QQQ_up,2,0,0
EEM_down_GLD_down_QQQ_up,3,0,0
EEM_down_GLD_up_QQQ_down,1,126,26
EEM_down_GLD_up_QQQ_down,2,126,24
EEM_down_GLD_up_QQQ_down,3,126,16
EEM_up_GLD_down_QQQ_down,1,0,0
EEM_up_GLD_down_QQQ_down,2,0,0
EEM_up_GLD_down_QQQ_down,3,0,0
EEM_up_GLD_up_SLV_up,1,128,0
EEM_up_GLD_up_SLV_up,2,128,1
EEM_up_GLD_up_SLV_up,3,128,0
EEM_down_GLD_down_SLV_down,1,128,0
EEM_down_GLD_down_SLV_down,2,128,0
EEM_down_GLD_down_SLV_down,3,128,0
EEM_up_GLD_up_SLV_down,1,0,0
EEM_up_GLD_up_SLV_down,2,0,0
EEM_up_GLD_up_SLV_down,3,0,0
EEM_up_GLD_down_SLV_up,1,126,2
EEM_up_GLD_down_SLV_up,2,126,4
EEM_up_GLD_down_SLV_up,3,126,6
EEM_down_GLD_up_SLV_up,1,126,23
EEM_down_GLD_up_SLV_up,2,126,11
EEM_down_GLD_up_SLV_up,3,126,4
EEM_down_GLD_down_SLV_up,1,0,0
EEM_down_GLD_down_SLV_up,2,0,0
EEM_down_GLD_down_SLV_up,3,0,0
EEM_down_GLD_up_SLV_down,1,0,0
EEM_down_GLD_up_SLV_down,2,0,0
EEM_down_GLD_up_SLV_down,3,0,0
EEM_up_GLD_down_SLV_down,1,126,2
EEM_up_GLD_down_SLV_down,2,126,2
EEM_up_GLD_down_SLV_down,3,126,0
EEM_up_GLD_up_SPY_up,1,128,1
EEM_up_GLD_up_SPY_up,2,128,1
EEM_up_GLD_up_SPY_up,3,128,0
EEM_down_GLD_down_SPY_down,1,127,0
EEM_down_GLD_down_SPY_down,2,127,0
EEM_down_GLD_down_SPY_down,3,127,0
EEM_up_GLD_up_SPY_down,1,0,0
EEM_up_GLD_up_SPY_down,2,0,0
EEM_up_GLD_up_SPY_down,3,0,0
EEM_up_GLD_down_SPY_up,1,126,2
EEM_up_GLD_down_SPY_up,2,126,0
EEM_up_GLD_down_SPY_up,3,126,0
EEM_down_GLD_up_SPY_up,1,0,0
EEM_down_GLD_up_SPY_up,2,0,0
EEM_down_GLD_up_SPY_up,3,0,0
EEM_down_GLD_down_SPY_up,1,0,0
EEM_down_GLD_down_SPY_up,2,0,0
EEM_down_GLD_down_SPY_up,3,0,0
EEM_down_GLD_up_SPY_down,1,126,26
EEM_down_GLD_up_SPY_down,2,126,21
EEM_down_GLD_up_SPY_down,3,126,15
EEM_up_GLD_down_SPY_down,1,0,0
EEM_up_GLD_down_SPY_down,2,0,0
EEM_up_GLD_down_SPY_down,3,0,0
EEM_up_GLD_up_TIP_up,1,128,2
EEM_up_GLD_up_TIP_up,2,128,0
EEM_up_GLD_up_TIP_up,3,128,0
EEM_down_GLD_down_TIP_down,1,127,0
EEM_down_GLD_down_TIP_down,2,127,0
EEM_down_GLD_down_TIP_down,3,127,0
EEM_up_GLD_up_TIP_down,1,126,0
EEM_up_GLD_up_TIP_down,2,126,0
EEM_up_GLD_up_TIP_down,3,126,0
EEM_up_GLD_down_TIP_up,1,126,4
EEM_up_GLD_down_TIP_up,2,126,6
EEM_up_GLD_down_TIP_up,3,126,2
EEM_down_GLD_up_TIP_up,1,126,21
EEM_down_GLD_up_TIP_up,2,126,9
EEM_down_GLD_up_TIP_up,3,126,0
EEM_down_GLD_down_TIP_up,1,126,0
EEM_down_GLD_down_TIP_up,2,126,2
EEM_down_GLD_down_TIP_up,3,126,0
EEM_down_GLD_up_TIP_down,1,126,2
EEM_down_GLD_up_TIP_down,2,126,0
EEM_down_GLD_up_TIP_down,3,126,0
EEM_up_GLD_down_TIP_down,1,126,0
EEM_up_GLD_down_TIP_down,2,126,0
EEM_up_GLD_down_TIP_down,3,126,0
EEM_up_GLD_up_TLT_up,1,127,0
EEM_up_GLD_up_TLT_up,2,127,0
EEM_up_GLD_up_TLT_up,3,127,0
EEM_down_GLD_down_TLT_down,1,126,0
EEM_down_GLD_down_TLT_down,2,126,0
EEM_down_GLD_down_TLT_down,3,126,0
EEM_up_GLD_up_TLT_down,1,126,0
EEM_up_GLD_up_TLT_down,2,126,0
EEM_up_GLD_up_TLT_down,3,126,0
EEM_up_GLD_down_TLT_up,1,126,2
EEM_up_GLD_down_TLT_up,2,126,10
EEM_up_GLD_down_TLT_up,3,126,2
EEM_down_GLD_up_TLT_up,1,126,2
EEM_down_GLD_up_TLT_up,2,126,5
EEM_down_GLD_up_TLT_up,3,126,2
EEM_down_GLD_down_TLT_up,1,126,0
EEM_down_GLD_down_TLT_up,2,126,0
EEM_down_GLD_down_TLT_up,3,126,0
EEM_down_GLD_up_TLT_down,1,126,1
EEM_down_GLD_up_TLT_down,2,126,6
EEM_down_GLD_up_TLT_down,3,126,1
EEM_up_GLD_down_TLT_down,1,126,0
EEM_up_GLD_down_TLT_down,2,126,2
EEM_up_GLD_down_TLT_down,3,126,0
EEM_up_GLD_up_UUP_up,1,126,0
EEM_up_GLD_up_UUP_up,2,126,0
EEM_up_GLD_up_UUP_up,3,126,0
EEM_down_GLD_down_UUP_down,1,0,0
EEM_down_GLD_down_UUP_down,2,0,0
EEM_down_GLD_down_UUP_down,3,0,0
EEM_up_GLD_up_UUP_down,1,128,0
EEM_up_GLD_up_UUP_down,2,128,0
EEM_up_GLD_up_UUP_down,3,128,2
EEM_up_GLD_down_UUP_up,1,126,0
EEM_up_GLD_down_UUP_up,2,126,0
EEM_up_GLD_down_UUP_up,3,126,0
EEM_down_GLD_up_UUP_up,1,126,4
EEM_down_GLD_up_UUP_up,2,126,2
EEM_down_GLD_up_UUP_up,3,126,0
EEM_down_GLD_down_UUP_up,1,128,0
EEM_down_GLD_down_UUP_up,2,128,0
EEM_down_GLD_down_UUP_up,3,128,1
EEM_down_GLD_up_UUP_down,1,126,9
EEM_down_GLD_up_UUP_down,2,126,9
EEM_down_GLD_up_UUP_down,3,126,12
EEM_up_GLD_down_UUP_down,1,126,0
EEM_up_GLD_down_UUP_down,2,126,8
EEM_up_GLD_down_UUP_down,3,126,2
EEM_up_GLD_up_XLC_up,1,128,0
EEM_up_GLD_up_XLC_up,2,128,0
EEM_up_GLD_up_XLC_up,3,128,0
EEM_down_GLD_down_XLC_down,1,127,0
EEM_down_GLD_down_XLC_down,2,127,2
EEM_down_GLD_down_XLC_down,3,127,2
EEM_up_GLD_up_XLC_down,1,0,0
EEM_up_GLD_up_XLC_down,2,0,0
EEM_up_GLD_up_XLC_down,3,0,0
EEM_up_GLD_down_XLC_up,1,126,2
EEM_up_GLD_down_XLC_up,2,126,7
EEM_up_GLD_down_XLC_up,3,126,0
EEM_down_GLD_up_XLC_up,1,0,0
EEM_down_GLD_up_XLC_up,2,0,0
EEM_down_GLD_up_XLC_up,3,0,0
EEM_down_GLD_down_XLC_up,1,0,0
EEM_down_GLD_down_XLC_up,2,0,0
EEM_down_GLD_down_XLC_up,3,0,0
EEM_down_GLD_up_XLC_down,1,126,18
EEM_down_GLD_up_XLC_down,2,126,35
EEM_down_GLD_up_XLC_down,3,126,32
EEM_up_GLD_down_XLC_down,1,0,0
EEM_up_GLD_down_XLC_down,2,0,0
EEM_up_GLD_down_XLC_down,3,0,0
EEM_up_GLD_up_XLE_up,1,128,0
EEM_up_GLD_up_XLE_up,2,128,1
EEM_up_GLD_up_XLE_up,3,128,0
EEM_down_GLD_down_XLE_down,1,126,0
EEM_down_GLD_down_XLE_down,2,126,0
EEM_down_GLD_down_XLE_down,3,126,0
EEM_up_GLD_up_XLE_down,1,126,0
EEM_up_GLD_up_XLE_down,2,126,0
EEM_up_GLD_up_XLE_down,3,126,0
EEM_up_GLD_down_XLE_up,1,126,0
EEM_up_GLD_down_XLE_up,2,126,0
EEM_up_GLD_down_XLE_up,3,126,0
EEM_down_GLD_up_XLE_up,1,126,0
EEM_down_GLD_up_XLE_up,2,126,0
EEM_down_GLD_up_XLE_up,3,126,0
EEM_down_GLD_down_XLE_up,1,126,0
EEM_down_GLD_down_XLE_up,2,126,6
EEM_down_GLD_down_XLE_up,3,126,0
EEM_down_GLD_up_XLE_down,1,126,15
EEM_down_GLD_up_XLE_down,2,126,20
EEM_down_GLD_up_XLE_down,3,126,16
EEM_up_GLD_down_XLE_down,1,126,2
EEM_up_GLD_down_XLE_down,2,126,2
EEM_up_GLD_down_XLE_down,3,126,2
EEM_up_GLD_up_XLF_up,1,128,0
EEM_up_GLD_up_XLF_up,2,128,1
EEM_up_GLD_up_XLF_up,3,128,0
EEM_down_GLD_down_XLF_down,1,127,0
EEM_down_GLD_down_XLF_down,2,127,0
EEM_down_GLD_down_XLF_down,3,127,0
EEM_up_GLD_up_XLF_down,1,126,0
EEM_up_GLD_up_XLF_down,2,126,0
EEM_up_GLD_up_XLF_down,3,126,0
EEM_up_GLD_down_XLF_up,1,126,2
EEM_up_GLD_down_XLF_up,2,126,2
EEM_up_GLD_down_XLF_up,3,126,2
EEM_down_GLD_up_XLF_up,1,126,0
EEM_down_GLD_up_XLF_up,2,126,0
EEM_down_GLD_up_XLF_up,3,126,0
EEM_down_GLD_down_XLF_up,1,126,0
EEM_down_GLD_down_XLF_up,2,126,2
EEM_down_GLD_down_XLF_up,3,126,0
EEM_down_GLD_up_XLF_down,1,126,37
EEM_down_GLD_up_XLF_down,2,126,26
EEM_down_GLD_up_XLF_down,3,126,18
EEM_up_GLD_down_XLF_down,1,0,0
EEM_up_GLD_down_XLF_down,2,0,0
EEM_up_GLD_down_XLF_down,3,0,0
EEM_up_GLD_up_XLK_up,1,128,1
EEM_up_GLD_up_XLK_up,2,128,1
EEM_up_GLD_up_XLK_up,3,128,0
EEM_down_GLD_down_XLK_down,1,126,0
EEM_down_GLD_down_XLK_down,2,126,0
EEM_down_GLD_down_XLK_down,3,126,0
EEM_up_GLD_up_XLK_down,1,0,0
EEM_up_GLD_up_XLK_down,2,0,0
