ticker,fund_group,condition,horizon,selection_trades,selection_avg,selected_pre2025,holdout_trades,holdout_hit_rate,holdout_avg
UEPIX,ultra_long,SMH_big_down,1,401,0.0177,False,91,0.5824,0.231
UXPSX,inverse,EUO_big_down,2,153,-0.0268,False,49,0.5918,-0.231
USPSX,inverse,MBB_up,2,978,-0.2144,True,205,0.5854,-0.231
UUPSX,inverse,EUO_down,1,599,0.1562,True,72,0.5139,0.231
UMPSX,inverse,XBI_big_up,2,527,0.0403,False,119,0.4622,-0.231
SMPIX,long,XLP_up,2,1006,0.0587,False,194,0.5722,0.231
MGPIX,long,ZROZ_gt2,3,34,0.0295,False,19,0.5263,0.231
BIPSX,inverse,PST_down,3,865,0.0076,False,193,0.601,0.231
UBPIX,ultra_long,XLC_lt-2,1,7,2.0387,False,12,0.5,-0.2309
UFPSX,inverse,SCHP_down,3,775,0.0063,False,44,0.5,-0.2309
UWPSX,inverse,FLRN_down,2,574,-0.0721,False,77,0.6494,-0.2309
MDPSX,inverse,SOXX_lt-2,1,69,-0.3133,True,38,0.6053,0.2309
BLPIX,long,BIL_down,3,316,0.0667,False,23,0.6087,-0.2309
USPIX,ultra_long,GOVZ_big_up,3,144,-0.1449,False,64,0.6406,-0.2309
ENPSX,inverse,GOVZ_big_down,2,204,0.1119,False,73,0.5479,0.2309
UEPIX,ultra_long,ZROZ_big_up,2,307,0.0328,False,65,0.6462,0.2308
UFPIX,ultra_long,VGSH_down,3,860,-0.0546,False,155,0.5806,-0.2308
UEPSX,inverse,SPTL_big_down,3,70,-0.1015,False,13,0.6923,0.2308
UDPSX,inverse,XLP_big_up,1,7,-0.2151,False,22,0.4545,-0.2308
TEPSX,inverse,XLB_down,2,896,0.1544,True,187,0.5882,0.2308
USPSX,inverse,MUB_up,2,960,-0.2728,True,206,0.5825,-0.2308
ENPIX,long,XLY_down,3,482,0.0224,False,187,0.6203,0.2308
USPSX,inverse,PST_big_down,2,87,-0.3662,True,29,0.6552,-0.2308
UWPSX,inverse,IAU_big_down,1,101,-0.2351,True,69,0.5797,-0.2308
UAPIX,ultra_long,EUO_up,2,955,0.0124,False,202,0.5446,0.2307
IDPSX,inverse,USO_big_down,3,466,0.0738,False,122,0.5902,0.2307
SHPSX,inverse,OIH_down,2,963,-0.0458,False,181,0.5635,-0.2307
FNPSX,inverse,XOP_lt-2,1,229,0.2849,True,42,0.5238,0.2307
SGPIX,long,WIP_down,3,784,0.0041,False,58,0.6379,0.2307
UTPIX,ultra_long,XOP_gt2,1,114,-0.0836,False,46,0.5435,0.2307
UMPSX,inverse,UDN_down,2,869,0.0756,False,195,0.5538,0.2307
SMPSX,inverse,COPX_down,1,914,0.2452,True,179,0.5307,0.2307
SMPSX,inverse,WIP_up,3,955,0.1754,True,213,0.5962,0.2307
REPSX,inverse,OIH_gt2,2,114,-0.0256,False,43,0.6512,0.2306
UKPSX,inverse,FXE_up,1,804,-0.0583,False,185,0.5351,-0.2306
SOPIX,long,COPX_big_down,1,482,-0.1546,True,108,0.5833,-0.2305
BMPIX,long,GDXJ_lt-2,3,259,0.0522,False,70,0.5857,0.2305
BIPSX,inverse,USO_up,3,720,-0.0598,False,112,0.5714,0.2305
UDPIX,ultra_long,XME_big_up,1,141,-0.0014,False,125,0.608,0.2305
MDPIX,long,XLC_big_down,3,190,0.0921,False,46,0.587,0.2305
UVPIX,ultra_long,PST_big_down,3,87,-0.2428,True,29,0.5862,-0.2305
SOPIX,long,SMH_down,1,866,-0.1142,False,161,0.6149,-0.2305
HCPSX,inverse,TBF_big_down,1,133,-0.0223,False,30,0.4667,0.2305
URPIX,ultra_long,SMH_down,3,866,-0.0998,False,161,0.6149,-0.2305
UBPSX,inverse,XLP_big_down,3,11,0.3206,False,36,0.5,0.2304
SLPIX,long,SIL_lt-2,3,204,0.027,False,66,0.6515,0.2304
UFPIX,ultra_long,EDV_big_up,1,280,-0.1654,True,59,0.5085,-0.2304
USPSX,inverse,ULE_up,1,930,-0.2253,True,187,0.5989,-0.2304
PHPSX,inverse,VCIT_down,3,846,0.0046,False,186,0.6075,0.2304
SHPSX,inverse,WIP_big_down,3,2,0.2519,False,15,0.7333,-0.2304
UFPSX,inverse,XOP_lt-2,2,177,-0.2648,True,42,0.5714,-0.2304
UVPSX,inverse,XME_big_up,2,500,0.0008,False,125,0.616,-0.2304
REPSX,inverse,LTPZ_big_up,2,110,-0.0122,False,25,0.64,0.2304
RRPIX,long,XLC_lt-2,2,1,-0.9207,False,12,0.5,0.2303
UTPIX,ultra_long,TMV_gt2,2,240,-0.0688,False,63,0.5238,0.2303
UKPSX,inverse,YCL_big_down,3,215,-0.0689,False,63,0.5397,-0.2303
UKPSX,inverse,WIP_down,2,932,-0.0806,False,169,0.5503,-0.2303
UTPSX,inverse,XLP_big_down,3,82,0.0684,False,46,0.5652,0.2303
UEPSX,inverse,GDXJ_lt-2,3,259,0.0246,False,70,0.7,0.2303
MDPIX,long,TMV_lt-2,1,322,0.0121,False,56,0.5536,0.2303
UKPIX,ultra_long,WIP_down,2,932,-0.0821,False,169,0.5503,-0.2303
URPSX,inverse,XME_gt2,2,178,0.1066,False,62,0.5484,-0.2303
UJPIX,ultra_long,WIP_up,3,955,0.1117,False,213,0.5258,0.2303
UBPSX,inverse,STIP_up,3,911,0.0492,False,108,0.5278,0.2302
OEPSX,inverse,TMV_big_up,2,565,0.0945,False,118,0.5085,0.2302
OEPIX,long,TMV_big_up,2,538,0.0779,False,118,0.5085,0.2302
SMPIX,long,XOP_up,3,985,0.1538,False,213,0.6056,0.2302
UHPIX,ultra_long,DBC_big_up,1,171,0.3656,True,77,0.5065,-0.2302
WCPSX,inverse,TBT_big_up,2,493,0.0655,False,94,0.5213,0.2302
SVPIX,long,TLH_big_up,3,32,0.0464,False,15,0.5333,0.2302
BMPSX,inverse,STIP_up,1,566,0.0137,False,204,0.5686,0.2302
BMPSX,inverse,BIL_down,3,307,0.0983,False,23,0.5652,-0.2301
UKPIX,ultra_long,WIP_up,2,955,-0.1171,False,213,0.5305,-0.2301
UOPSX,inverse,SIL_lt-2,3,223,0.1165,False,66,0.5455,0.2301
LGPIX,long,XME_big_down,1,423,0.1185,False,101,0.5347,0.2301
UBPIX,ultra_long,VGSH_down,3,860,0.0314,False,155,0.5806,0.2301
UJPIX,ultra_long,GOVZ_up,3,405,0.1074,False,182,0.5495,0.2301
UAPIX,ultra_long,SPTL_big_up,1,113,-0.3772,True,24,0.5417,0.2301
UAPIX,ultra_long,PST_down,2,943,0.0863,False,193,0.5389,0.23
BIPIX,long,ULE_up,2,922,0.0487,False,187,0.5722,0.23
UCPSX,inverse,XME_big_up,1,280,0.2663,True,58,0.569,-0.23
ULPIX,ultra_long,TBT_big_up,3,493,0.0259,False,94,0.6064,0.23
UUPIX,ultra_long,PFF_big_down,3,1,1.2748,False,14,0.5,-0.2299
MGPIX,long,EDV_big_down,1,301,-0.1236,False,33,0.5758,0.2299
TEPSX,inverse,XLB_down,1,896,0.1886,True,187,0.6096,0.2299
INPSX,inverse,STIP_up,3,974,0.0885,False,204,0.6127,0.2299
BIPIX,long,SIL_big_down,3,470,0.0551,False,112,0.5804,0.2299
UMPIX,ultra_long,VGLT_big_down,3,24,-0.1333,False,13,0.6923,0.2299
BMPIX,long,GDXJ_big_down,3,578,0.0317,False,109,0.5872,0.2299
MDPSX,inverse,GDXJ_lt-2,3,259,0.0133,False,70,0.7,0.2299
UOPSX,inverse,BND_up,2,964,0.2332,True,196,0.5765,0.2299
UJPIX,ultra_long,FXE_up,1,946,0.1011,False,185,0.5405,0.2299
BRPSX,inverse,XLY_big_down,3,228,-0.1217,False,73,0.6712,-0.2299
BMPSX,inverse,XLP_big_down,3,82,0.247,True,46,0.587,0.2299
UVPIX,ultra_long,VMBS_down,1,864,0.0157,False,103,0.4757,-0.2299
IDPIX,long,FXB_down,2,949,0.0356,False,192,0.5677,0.2299
IDPIX,long,USO_down,2,863,0.0469,False,187,0.5401,0.2299
PHPSX,inverse,TLH_big_up,2,32,-0.0777,False,15,0.4667,0.2298
AFBSX,inverse,GOVZ_lt-2,1,3,-0.1228,False,16,0.75,-0.2298
UDPSX,inverse,SIL_lt-2,2,223,0.0873,False,66,0.5758,0.2298
BRPIX,long,TBF_big_down,3,133,-0.0886,False,30,0.7,-0.2298
CNPSX,inverse,SPTL_big_up,1,113,-0.0866,False,24,0.5,-0.2298
URPIX,ultra_long,ZROZ_big_up,1,307,-0.1622,True,65,0.5077,-0.2298
UIPIX,ultra_long,TMV_down,1,970,-0.1412,False,194,0.567,-0.2297
BKPIX,long,TBF_down,1,952,0.0868,False,194,0.5515,0.2297
OTPIX,long,XME_lt-2,1,156,0.1609,True,52,0.5769,0.2297
SMPIX,long,FXB_down,3,949,0.1258,False,192,0.5677,0.2297
UAPIX,ultra_long,STIP_up,2,871,0.082,False,184,0.5326,0.2297
PHPIX,long,GDXJ_up,3,641,0.0234,False,211,0.6161,0.2297
UOPSX,inverse,YCS_big_up,1,229,0.1186,False,71,0.493,-0.2297
UBPSX,inverse,EDV_big_up,2,280,0.0683,False,59,0.5932,0.2297
USPIX,ultra_long,IAU_down,2,853,-0.0971,False,169,0.5917,-0.2297
OEPIX,long,SMH_big_down,3,188,-0.187,True,91,0.5495,0.2297
UEPSX,inverse,XOP_lt-2,2,234,0.0429,False,42,0.6905,0.2297
URPIX,ultra_long,GDXJ_big_down,2,557,-0.0952,False,109,0.5963,-0.2296
UMPSX,inverse,TMF_big_up,1,614,0.1415,False,115,0.5652,0.2296
INPSX,inverse,TMF_lt-2,2,367,-0.0567,False,56,0.5357,0.2296
TEPSX,inverse,SHY_up,3,869,0.1221,False,206,0.5971,0.2296
SPPSX,inverse,EUO_up,3,150,-0.1446,False,11,0.4545,0.2296
URPIX,ultra_long,USO_lt-2,3,213,-0.1204,False,64,0.6094,-0.2296
URPIX,ultra_long,XLP_big_down,2,82,-0.3132,True,46,0.4783,-0.2295
USPSX,inverse,SIL_down,3,964,-0.1233,False,174,0.6034,-0.2295
MGPSX,inverse,SMH_down,1,866,0.0325,False,161,0.559,0.2295
TEPIX,long,DBC_down,1,834,0.0667,False,173,0.6127,0.2295
UNPSX,inverse,SIL_big_down,2,482,-0.0343,False,112,0.5804,0.2295
UJPSX,inverse,FXB_up,2,966,0.1089,False,196,0.5459,0.2295
BLPSX,inverse,ZROZ_gt2,3,34,0.1046,False,19,0.6842,0.2295
REPSX,inverse,XBI_down,1,681,0.0478,False,112,0.5804,0.2295
UFPIX,ultra_long,VGSH_down,2,860,-0.14,False,155,0.5806,-0.2295
UIPIX,ultra_long,TBT_big_up,3,493,0.01,False,94,0.5426,-0.2294
BKPIX,long,SMH_gt2,2,193,0.1096,False,67,0.4925,-0.2294
UTPSX,inverse,MUB_down,2,620,-0.0479,False,175,0.56,0.2294
BIPIX,long,PST_down,1,946,0.1121,False,193,0.5492,0.2294
UKPSX,inverse,YCS_big_up,3,234,-0.0991,False,71,0.5493,-0.2294
IDPSX,inverse,XBI_lt-2,3,171,0.0453,False,32,0.5938,0.2294
ENPIX,long,LTPZ_down,1,82,-0.072,False,181,0.6022,0.2294
ENPSX,inverse,XLY_down,3,482,0.0222,False,187,0.615,0.2294
SRPSX,inverse,VGLT_big_up,3,101,-0.059,False,24,0.7917,-0.2294
UBPIX,ultra_long,BND_up,3,922,0.0591,False,196,0.5612,0.2294
CYPIX,long,SHV_down,3,304,0.0282,False,32,0.4688,-0.2294
UXPSX,inverse,SIL_big_down,2,513,0.0027,False,112,0.5625,-0.2293
UIPSX,inverse,TBT_big_up,3,493,0.0067,False,94,0.5426,-0.2293
USPSX,inverse,GOVZ_up,2,405,-0.1541,False,182,0.6154,-0.2293
PHPIX,long,FXE_up,2,904,0.0389,False,185,0.6054,0.2293
IDPIX,long,ZROZ_gt2,2,34,0.2787,False,19,0.5789,0.2293
UXPIX,ultra_long,XLB_down,2,895,-0.0341,False,187,0.5615,-0.2293
TEPSX,inverse,CEW_up,3,998,0.096,False,207,0.6184,0.2293
PHPIX,long,USO_up,3,446,0.0171,False,78,0.5897,0.2293
UAPSX,inverse,OIH_gt2,3,263,0.0271,False,61,0.6066,0.2293
IDPIX,long,TMV_gt2,2,354,-0.0044,False,63,0.4921,0.2293
IDPIX,long,XLY_big_down,2,87,0.025,False,56,0.5714,0.2293
UWPIX,ultra_long,SIL_big_down,2,544,-0.0095,False,112,0.6429,-0.2292
UJPIX,ultra_long,IAU_big_up,3,126,-0.0988,False,101,0.5446,0.2292
UAPSX,inverse,EUO_up,2,952,0.0078,False,202,0.5446,0.2292
UHPSX,inverse,MUB_up,1,960,-0.1246,False,160,0.4625,-0.2292
UXPIX,ultra_long,ULE_up,2,930,-0.0223,False,187,0.5561,-0.2292
TEPIX,long,PST_down,2,946,0.1915,True,193,0.6166,0.2292
OEPSX,inverse,XLP_big_down,3,82,0.4992,True,46,0.5435,0.2292
UMPIX,ultra_long,TMV_down,1,970,0.127,False,194,0.5619,0.2292
UCPSX,inverse,XBI_lt-2,3,196,-0.196,True,41,0.6585,-0.2292
UHPIX,ultra_long,COPX_down,3,848,-0.1206,False,41,0.4634,-0.2292
SMPSX,inverse,VCLT_up,1,982,0.1228,False,193,0.5959,0.2292
WCPIX,long,YCS_big_up,3,234,-0.0318,False,71,0.6338,0.2292
UAPSX,inverse,SIL_down,3,924,-0.0054,False,174,0.5747,0.2291
TEPIX,long,DBC_down,2,834,0.09,False,173,0.5896,0.2291
UOPIX,ultra_long,ULE_up,3,930,0.1498,False,187,0.6524,0.2291
INPSX,inverse,SMH_down,1,866,0.0402,False,161,0.5466,0.2291
SMPSX,inverse,DBC_down,3,834,0.1283,False,173,0.5838,0.2291
UIPSX,inverse,USO_big_down,2,434,-0.0359,False,122,0.5082,-0.2291
UFPIX,ultra_long,PST_down,3,943,-0.0568,False,193,0.5492,-0.2291
UHPSX,inverse,FXE_up,2,946,-0.1133,False,176,0.5057,-0.2291
UUPIX,ultra_long,BND_up,3,964,0.097,False,196,0.5816,0.2291
SLPIX,long,XLY_down,1,808,0.0545,False,187,0.5829,0.2291
UCPIX,ultra_long,TMF_big_up,3,614,-0.0773,False,115,0.5826,-0.2291
INPIX,long,VGLT_big_up,1,111,-0.252,True,24,0.5417,0.2291
UIPIX,ultra_long,XLB_down,2,896,-0.1003,False,187,0.5294,-0.2291
UCPIX,ultra_long,XBI_lt-2,3,196,-0.1908,True,41,0.6585,-0.2291
TEPIX,long,IEF_up,2,948,0.1814,True,197,0.599,0.229
TEPSX,inverse,VGSH_up,2,840,0.0885,False,204,0.5784,0.229
LGPIX,long,XME_lt-2,3,156,0.099,False,52,0.6154,0.229
BIPIX,long,SIL_gt2,1,241,0.062,False,102,0.549,0.229
UOPIX,ultra_long,XOP_big_down,2,544,0.1233,False,89,0.573,0.229
UDPIX,ultra_long,SIL_lt-2,2,223,0.0919,False,66,0.5758,0.229
TEPIX,long,YCS_down,2,874,0.1463,False,160,0.6,0.229
USPSX,inverse,EUO_big_down,2,153,-0.4163,True,53,0.6226,-0.229
BIPSX,inverse,IEF_up,3,871,0.0035,False,197,0.6041,0.229
UBPIX,ultra_long,XLY_down,1,844,0.1946,True,187,0.5455,0.229
UBPSX,inverse,XME_up,3,904,0.0356,False,41,0.5122,0.229
UIPIX,ultra_long,OIH_down,2,963,-0.0761,False,181,0.5193,-0.229
SMPSX,inverse,FLRN_down,3,574,0.2348,True,77,0.5714,0.2289
UVPIX,ultra_long,SMH_big_down,2,302,-0.1764,True,91,0.5824,-0.2289
USPIX,ultra_long,MBB_up,2,978,-0.2125,True,205,0.5854,-0.2289
UAPIX,ultra_long,SHY_up,2,862,0.0574,False,163,0.5399,0.2289
USPIX,ultra_long,GOVZ_up,2,405,-0.1539,False,182,0.6154,-0.2289
UUPIX,ultra_long,IEF_up,1,948,0.1652,True,197,0.5482,0.2289
FNPSX,inverse,TBT_big_up,2,493,0.0876,False,94,0.5957,0.2289
SHPIX,long,XLP_big_down,3,82,-0.1526,False,46,0.6304,-0.2289
UBPIX,ultra_long,XLC_big_down,1,190,0.3733,True,46,0.5435,0.2288
SGPIX,long,FXA_down,2,939,0.0025,False,186,0.6183,0.2288
UHPSX,inverse,XOP_gt2,2,115,0.1247,False,13,0.5385,0.2288
UMPIX,ultra_long,SCHP_up,1,959,0.1608,True,207,0.5459,0.2288
URPIX,ultra_long,FXA_down,1,690,-0.175,True,186,0.5376,-0.2288
OEPIX,long,XME_lt-2,2,42,0.7002,False,25,0.48,0.2288
INPIX,long,ZROZ_big_down,2,292,-0.1365,False,71,0.5352,0.2288
BLPIX,long,TMV_lt-2,1,322,0.0918,False,56,0.5893,0.2288
UWPSX,inverse,TMV_gt2,3,361,0.0782,False,63,0.5714,-0.2288
USPIX,ultra_long,ULE_up,1,930,-0.223,True,187,0.5882,-0.2287
BKPIX,long,USO_big_up,2,568,0.0107,False,131,0.5725,0.2287
TEPSX,inverse,BIL_up,1,785,-0.0564,False,287,0.5819,0.2287
BMPSX,inverse,XBI_down,2,925,0.035,False,174,0.6149,0.2287
UMPSX,inverse,XME_down,3,913,0.079,False,172,0.6105,0.2287
TEPSX,inverse,CEW_up,2,998,0.1263,False,207,0.5894,0.2287
MLPIX,long,TLH_big_up,3,32,0.0389,False,15,0.8,0.2286
UGPIX,ultra_long,USO_big_down,1,466,0.2109,True,113,0.4602,-0.2286
UAPIX,ultra_long,TMF_big_up,3,614,0.0684,False,115,0.5913,0.2286
USPSX,inverse,BND_up,3,964,-0.2057,True,196,0.6224,-0.2286
BKPSX,inverse,USO_big_up,2,560,-0.0011,False,131,0.5725,0.2286
IDPSX,inverse,XOP_gt2,3,264,0.0935,False,54,0.6296,0.2286
USPIX,ultra_long,XOP_big_up,3,534,-0.212,True,121,0.6281,-0.2286
UUPIX,ultra_long,SIL_big_up,2,554,0.0422,False,155,0.5871,0.2286
INPSX,inverse,COPX_gt2,1,187,0.0062,False,83,0.4819,-0.2286
URPIX,ultra_long,MUB_up,1,958,-0.1949,True,206,0.568,-0.2286
UXPIX,ultra_long,UDN_down,2,901,-0.0624,False,195,0.5846,-0.2286
TEPIX,long,SCHP_down,1,1,-0.5624,False,34,0.5294,0.2285
UVPIX,ultra_long,YCL_up,2,804,-0.1109,False,164,0.5671,-0.2285
OEPIX,long,FXA_down,2,432,-0.0963,False,186,0.5645,0.2285
BKPIX,long,VCIT_down,2,884,0.0559,False,186,0.586,0.2285
UCPIX,ultra_long,EDV_up,1,964,-0.1521,True,196,0.5561,-0.2285
UJPIX,ultra_long,VGLT_up,3,965,0.1398,False,194,0.5567,0.2285
UWPSX,inverse,GOVZ_big_down,2,153,0.0221,False,45,0.4667,-0.2285
ENPIX,long,VCLT_down,2,641,-0.013,False,192,0.5521,0.2284
AFBIX,long,GOVZ_lt-2,1,3,-0.1246,False,16,0.75,-0.2284
BMPSX,inverse,VGLT_big_up,3,111,0.0269,False,24,0.625,0.2284
BMPIX,long,FXA_down,2,772,0.0368,False,186,0.5806,0.2284
UDPIX,ultra_long,FXA_down,2,943,0.0435,False,186,0.5753,0.2284
PHPSX,inverse,SOXX_down,2,594,0.0564,False,165,0.5455,0.2284
ULPSX,inverse,YCS_big_down,3,169,-0.0833,False,64,0.6562,0.2284
PMPIX,long,SOXX_big_up,2,21,0.4223,False,110,0.5273,0.2284
BRPIX,long,LTPZ_big_up,3,110,-0.1091,False,25,0.76,-0.2284
UBPSX,inverse,XLC_big_down,1,190,0.377,True,46,0.5435,0.2284
UCPIX,ultra_long,TBT_down,1,957,-0.1404,False,194,0.5515,-0.2284
SPPIX,long,XLB_up,3,221,-0.0099,False,112,0.6071,-0.2284
UCPSX,inverse,TBT_big_up,3,493,0.0387,False,94,0.5851,-0.2284
ENPIX,long,SHV_down,3,392,0.1533,True,32,0.5625,-0.2284
PHPIX,long,SOXX_down,2,634,0.0694,False,165,0.5455,0.2283
URPSX,inverse,XLC_down,1,463,-0.0906,False,177,0.5254,-0.2283
UHPSX,inverse,GOVZ_big_down,3,204,0.2537,True,73,0.5068,-0.2283
OTPIX,long,XLB_big_down,3,252,0.125,False,63,0.619,0.2283
UUPSX,inverse,XME_down,2,913,0.1409,False,172,0.564,0.2283
UIPSX,inverse,SOXX_big_down,1,247,-0.1995,True,67,0.5522,-0.2283
SHPSX,inverse,TBT_lt-2,1,133,0.0702,False,32,0.5312,-0.2282
HCPIX,long,EDV_gt2,3,12,-0.2245,False,12,0.6667,0.2282
SNPSX,inverse,XBI_lt-2,2,94,0.0305,False,23,0.5217,-0.2282
SOPSX,inverse,OIH_lt-2,2,270,-0.1014,False,43,0.5581,-0.2282
SMPSX,inverse,MBB_up,3,978,0.1614,True,205,0.5951,0.2282
URPSX,inverse,EDV_big_up,2,280,-0.1271,False,59,0.5763,-0.2282
UAPIX,ultra_long,XBI_lt-2,3,196,0.1861,True,41,0.6585,0.2282
UMPIX,ultra_long,EDV_big_up,3,262,-0.0144,False,59,0.5763,0.2282
SLPIX,long,STIP_up,1,962,0.0541,False,204,0.5833,0.2282
UKPSX,inverse,COPX_big_down,3,482,-0.089,False,108,0.5463,-0.2282
UWPSX,inverse,IEI_up,1,890,-0.1845,True,200,0.58,-0.2282
UJPSX,inverse,UDN_up,1,894,0.0142,False,179,0.5475,0.2282
ENPSX,inverse,AGG_down,2,438,-0.0336,False,185,0.5622,0.2281
BIPSX,inverse,STIP_down,3,778,-0.0176,False,167,0.5868,0.2281
UMPSX,inverse,FLRN_down,3,536,0.115,False,77,0.6104,0.2281
SGPSX,inverse,XOP_big_down,3,544,0.0306,False,89,0.6404,0.2281
USPSX,inverse,GOVZ_big_down,3,65,0.319,True,73,0.589,-0.2281
CYPIX,long,TLH_big_up,2,32,0.237,False,15,0.4667,0.2281
IDPIX,long,STIP_up,1,971,0.1001,False,204,0.5637,0.2281
LGPIX,long,XLP_big_down,3,82,0.1282,False,46,0.5435,0.228
UNPSX,inverse,GDXJ_big_down,2,578,0.0403,False,109,0.5413,0.228
UMPSX,inverse,XBI_down,2,865,0.0186,False,108,0.5,0.228
TEPIX,long,FXC_up,1,829,-0.0454,False,183,0.612,0.228
USPIX,ultra_long,SIL_down,3,964,-0.1208,False,174,0.6092,-0.228
UTPIX,ultra_long,EDV_big_up,3,276,0.0406,False,59,0.6102,0.228
SGPSX,inverse,OIH_big_down,1,465,0.0635,False,93,0.5806,0.228
BKPSX,inverse,TMF_big_down,2,642,0.1096,False,120,0.575,0.228
UCPIX,ultra_long,TBT_big_up,3,493,0.0434,False,94,0.5851,-0.228
UFPSX,inverse,COPX_gt2,2,160,-0.1483,False,83,0.5663,-0.228
UXPIX,ultra_long,USO_down,1,634,-0.0726,False,150,0.4867,-0.2279
PHPIX,long,XLC_big_up,3,221,0.0182,False,51,0.5686,0.2279
LGPIX,long,EDV_big_up,2,280,0.0659,False,59,0.661,0.2279
LGPIX,long,OIH_lt-2,3,270,0.0761,False,43,0.5116,0.2279
BIPSX,inverse,ULE_up,2,922,0.0296,False,187,0.5722,0.2279
ENPIX,long,AGG_down,3,546,-0.0032,False,185,0.627,0.2279
UNPIX,ultra_long,XLB_down,2,895,0.0232,False,187,0.5615,0.2279
WCPIX,long,XLP_big_down,2,82,0.2572,True,46,0.5,0.2279
UXPIX,ultra_long,PST_big_down,3,87,-0.0572,False,29,0.6552,-0.2279
BRPSX,inverse,TMV_lt-2,1,322,-0.122,False,56,0.5,-0.2279
OEPIX,long,TMF_big_down,3,259,-0.0576,False,117,0.5299,0.2279
OEPSX,inverse,ZROZ_big_down,1,361,0.1818,True,71,0.4648,0.2278
IDPIX,long,SOXX_down,1,870,0.0746,False,165,0.5576,0.2278
BRPIX,long,BIL_down,3,316,-0.0807,False,23,0.4783,0.2278
SHPSX,inverse,YCL_big_up,2,138,0.149,False,60,0.5167,-0.2278
UFPIX,ultra_long,PST_big_down,3,87,-0.1194,False,29,0.5862,-0.2278
LVPSX,inverse,TLH_big_up,1,32,0.1214,False,15,0.4667,0.2278
UUPIX,ultra_long,SHY_up,3,869,0.0679,False,206,0.5631,0.2278
PHPSX,inverse,FXE_up,2,904,0.0351,False,185,0.6054,0.2278
SHPIX,long,SOXX_lt-2,3,149,-0.0472,False,61,0.623,-0.2278
BKPIX,long,YCL_big_down,3,193,-0.0898,False,63,0.6349,0.2277
MGPSX,inverse,EDV_big_down,1,301,-0.1306,False,33,0.5758,0.2277
BLPSX,inverse,XLY_big_down,3,223,0.0708,False,73,0.6986,0.2277
SLPSX,inverse,SIL_lt-2,3,191,0.0572,False,66,0.6515,0.2277
UUPIX,ultra_long,FXB_down,2,146,-0.0721,False,109,0.4587,-0.2277
UJPSX,inverse,COPX_big_up,2,501,0.0356,False,153,0.5425,0.2277
BIPSX,inverse,PST_down,1,946,0.0912,False,193,0.5492,0.2277
UUPSX,inverse,MUB_up,2,960,0.1184,False,206,0.568,0.2277
UKPSX,inverse,GDXJ_up,1,918,-0.0641,False,105,0.4857,-0.2277
ULPSX,inverse,SOXX_down,1,870,0.0998,False,165,0.5636,0.2277
CYPIX,long,TBT_lt-2,3,39,0.035,False,32,0.5938,0.2277
USPIX,ultra_long,MUB_up,2,960,-0.2713,True,206,0.5825,-0.2277
UOPIX,ultra_long,XLC_big_down,3,190,0.2676,True,46,0.5652,0.2277
URPIX,ultra_long,XLC_down,1,447,-0.075,False,177,0.5311,-0.2276
UXPSX,inverse,GDXJ_big_down,2,578,-0.0575,False,109,0.5321,-0.2276
MGPIX,long,GDXJ_lt-2,3,259,-0.0238,False,70,0.6286,0.2276
SMPIX,long,YCL_down,1,975,0.1176,False,221,0.543,0.2276
UDPSX,inverse,SMH_down,1,866,0.0552,False,161,0.5652,0.2276
BMPIX,long,SIL_big_up,1,469,0.1725,True,155,0.5226,0.2276
UUPIX,ultra_long,VCLT_up,1,982,0.0841,False,193,0.5648,0.2276
UDPIX,ultra_long,USO_big_down,3,466,0.1135,False,122,0.623,0.2276
SHPIX,long,VGLT_big_up,1,111,0.003,False,24,0.5417,-0.2276
UBPIX,ultra_long,TMV_big_down,3,507,0.0254,False,76,0.5,0.2275
UTPIX,ultra_long,TMF_big_down,2,613,0.0221,False,120,0.55,0.2275
TEPSX,inverse,PST_down,3,946,0.151,True,193,0.6114,0.2275
BIPIX,long,EDV_up,2,419,0.0082,False,107,0.4953,0.2275
PHPSX,inverse,IEF_up,2,736,0.0007,False,179,0.5642,0.2275
BRPSX,inverse,BIL_down,3,316,-0.0833,False,23,0.5217,0.2275
UXPSX,inverse,IAU_big_down,1,68,0.0253,False,49,0.5306,-0.2275
UFPSX,inverse,STIP_down,3,818,-0.0679,False,148,0.5541,-0.2275
UDPIX,ultra_long,ZROZ_big_up,3,307,0.1413,False,65,0.6154,0.2275
BIPSX,inverse,SIL_big_down,3,439,0.0348,False,112,0.5804,0.2274
URPIX,ultra_long,TMV_lt-2,3,322,-0.1436,False,56,0.7143,-0.2274
UVPIX,ultra_long,PST_down,2,946,-0.1166,False,193,0.5855,-0.2274
SLPIX,long,FXA_down,1,202,-0.0832,False,20,0.55,0.2274
USPSX,inverse,USO_big_up,3,572,-0.1559,True,131,0.6183,-0.2274
UUPIX,ultra_long,LTPZ_up,3,950,0.1185,False,197,0.5736,0.2274
UDPIX,ultra_long,SMH_down,1,866,0.0603,False,161,0.5652,0.2274
CYPIX,long,TMV_lt-2,1,322,0.1067,False,56,0.5,0.2274
CYPIX,long,MBB_up,1,978,0.0874,False,205,0.561,0.2274
PHPSX,inverse,GDXJ_up,3,685,0.0344,False,211,0.6209,0.2273
UMPIX,ultra_long,XBI_big_up,2,527,0.0441,False,119,0.4706,-0.2273
USPSX,inverse,SPTL_big_up,1,113,0.2142,True,24,0.5417,-0.2273
BIPIX,long,ULE_big_down,3,158,0.065,False,45,0.5778,0.2273
